1	3.226160091322582
2	3.3054783483422145
3	4.057321466811942
4	3.4435391933779593
5	4.200773353346821
6	3.9921560250955803
7	6.3377654200814755
8	3.463950402844828
9	5.0687348222092234
10	6.1832110891458125
11	2.414258162475409
12	5.22807995067155
13	2.477645742778084
14	1.6684332529495236
15	2.364301894369083
16	4.616098972113107
17	5.472665911086362
18	3.4034008636683075
19	3.0416662900690183
20	4.697392595210716
21	3.2017211516366593
22	3.798424421221656
23	4.857996465674733
24	2.4182570237443666
25	2.8996769496987507
26	2.7489734758827997
27	2.6901244419181505
28	3.7280061206063815
29	5.907377209697773
30	2.4813362896210482
31	2.215764865793239
32	2.3087356482609374
33	3.0876532946040736
34	3.76586475373687
35	1.8880793136646719
36	3.8095701875198107
37	3.611895483395882
38	4.130331907237273
39	2.8940099489504383
40	2.193061242901455
41	1.88949293388219
42	2.752980840900731
43	1.8337706817767485
44	2.868770989272208
45	31.137253169259974
46	31.952231975713204
47	3.781686201820602
48	2.6846734959569893
49	2.161851612668655
50	1.7350009014391976
51	2.4135459627712255
52	6.695076850217344
53	2.4380585359210816
54	3.066441696741625
55	1.6419630256585438
56	2.203917119819463
57	2.33650573352146
58	2.7331086725229765
59	1.490695998877054
60	1.8496950223888469
